text,rel_size,bold,indent,caps,numbered,line_len,page,y0_pos,font_hash,label
The following figure shows the structure of the Agile Tester Extension and its relationship to the,1.0,0,0.11824000040690104,0.04081632653061224,0,98,7,0.5161149597167969,1665136256,BODY
Foundation Level.,1.0,0,0.11824000040690104,0.11764705882352941,0,17,7,0.501710319519043,1665136256,BODY
"Version 2014 Page 8 of 12 May 31, 2014",1.0,0,0.12763999938964843,0.07894736842105263,0,38,7,0.07718406677246094,1122508029,BODY
© International Software Testing Qualifications Board,0.6024096362469775,0,0.12763999938964843,0.09433962264150944,0,53,7,0.05985748291015625,1665136256,BODY
International,1.0,0,0.7465166727701823,0.07692307692307693,0,13,8,0.9267274332046509,1665136256,BODY
Overview,1.204819272493955,0,0.12404000600179037,0.125,0,8,8,0.9199649953842163,1665136256,BODY
Software Testing,1.0,0,0.7299166870117187,0.125,0,16,8,0.9123274850845337,1665136256,BODY
Foundation Level Extension –Agile Tester,1.0,0,0.12404000600179037,0.125,0,40,8,0.9019774436950684,1665136256,BODY
Qualifications Board,1.0,0,0.7179166666666666,0.1,0,20,8,0.8979274559020997,1665136256,BODY
2.6 Keeping It Current,1.40963854498791,0,0.11824000040690104,0.13636363636363635,1,22,8,0.8014275741577148,1665136256,H2
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,1.0,0,0.11824000040690104,0.0196078431372549,0,102,8,0.7782024192810059,1665136256,BODY
"access to relevant and current information, the ISTQB working groups have created links on the",1.0,0,0.11824000040690104,0.05319148936170213,0,94,8,0.7637977409362793,1665136256,BODY
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",1.0,0,0.11824000040690104,0.0,0,100,8,0.7493930625915527,1665136256,BODY
in the industry. This information is not examinable under this syllabus.,1.0,0,0.11824000040690104,0.013888888888888888,0,72,8,0.7349883842468262,1665136256,BODY
"Version 2014 Page 9 of 12 May 31, 2014",1.0,0,0.12763559977213543,0.07894736842105263,0,38,8,0.07716567993164063,1122508029,BODY
© International Software Testing Qualifications Board,0.6024096362469775,0,0.12763999938964843,0.09433962264150944,0,53,8,0.05985748291015625,1665136256,BODY
International,1.0,0,0.7465166727701823,0.07692307692307693,0,13,9,0.9267274332046509,1665136256,BODY
Overview,1.204819272493955,0,0.12404000600179037,0.125,0,8,9,0.9199649953842163,1665136256,BODY
Software Testing,1.0,0,0.7299166870117187,0.125,0,16,9,0.9123274850845337,1665136256,BODY
Foundation Level Extension –Agile Tester,1.0,0,0.12404000600179037,0.125,0,40,9,0.9019774436950684,1665136256,BODY
Qualifications Board,1.0,0,0.7179166666666666,0.1,0,20,9,0.8979274559020997,1665136256,BODY
3. Overview of the Foundation Level Extension –Agile Tester,1.6024096362469775,1,0.11824000040690104,0.1016949152542373,0,59,9,0.8160003662109375,1036219642,BODY
Syllabus,1.6024096362469775,1,0.17822301228841145,0.125,0,8,9,0.7928982543945312,3049599779,BODY
3.1 Business Outcomes,1.40963854498791,0,0.11824000040690104,0.09523809523809523,1,21,9,0.7339275741577148,1665136256,H2
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,1.0,0,0.11824000040690104,0.049019607843137254,0,102,9,0.7107024192810059,1665136256,BODY
Extension –Agile Tester certification.,1.0,0,0.11824000040690104,0.07894736842105263,0,38,9,0.6962977409362793,1665136256,BODY
An Agile Tester can…,1.0,0,0.11822339375813802,0.15,0,20,9,0.6686972045898437,1665136256,BODY
AFM1 Collaborate in a cross-functional Agile team being familiar with principles and basic,1.0,0,0.17963333129882814,0.05555555555555555,0,90,9,0.6388150024414062,1665136256,BODY
practices of Agile software development.,1.0,0,0.24223332722981772,0.025,0,40,9,0.6244149780273438,1665136256,BODY
AFM2 Adapt existing testing experience and knowledge to Agile values and principles.,1.0,0,0.17963333129882814,0.05952380952380952,0,84,9,0.5956149673461915,1665136256,BODY
AFM3 Support the Agile team in planning test-related activities.,1.0,0,0.17963333129882814,0.078125,0,64,9,0.5644149780273438,1665136256,BODY
AFM4 Apply relevant methods and techniques for testing in an Agile project.,1.0,0,0.17963333129882814,0.06666666666666667,0,75,9,0.5330649566650391,1665136256,BODY
AFM5 Assist the Agile team in test automation activities.,1.0,0,0.17963333129882814,0.08771929824561403,0,57,9,0.5017149734497071,1665136256,BODY
"AFM6 Assist business stakeholders in defining understandable and testable user stories,",1.0,0,0.17963333129882814,0.04597701149425287,0,87,9,0.4703399658203125,1665136256,BODY
"scenarios, requirements and acceptance criteria as appropriate.",1.0,0,0.24223332722981772,0.0,0,63,9,0.45608997344970703,1665136256,BODY
AFM7 Work and share information with other team members using effective communication,1.0,0,0.17963333129882814,0.047058823529411764,0,85,9,0.4272899627685547,1665136256,BODY
styles and channels.,1.0,0,0.24223332722981772,0.0,0,20,9,0.41288997650146486,1665136256,BODY
"In general, a Certified Tester Foundation Level –Agile Tester is expected to have acquired the necessary",1.0,0,0.11824000040690104,0.0673076923076923,0,104,9,0.3689399719238281,1665136256,BODY
skills to working effectively within an Agile team and environment.,1.0,0,0.11823994954427083,0.014925373134328358,0,67,9,0.3545353317260742,1665136256,BODY
3.2 Content,1.40963854498791,0,0.11824000040690104,0.09090909090909091,1,11,9,0.30261505126953125,1665136256,H2
Chapter 1: Agile Software Development,1.0,0,0.11824000040690104,0.10810810810810811,0,37,9,0.2793524932861328,1665136256,BODY
The tester should remember the basic concept of Agile software development based on the Agile,1.0,0,0.1772364044189453,0.03225806451612903,0,93,9,0.2640514373779297,1665136256,BODY
Manifesto.,1.0,0,0.17823240915934244,0.1,0,10,9,0.249796142578125,1665136256,BODY
The tester should understand the advantages of the whole-team approach and the benefits of,1.0,0,0.1772364044189453,0.011111111111111112,0,90,9,0.2344950866699219,1665136256,BODY
early and frequent feedback.,1.0,0,0.17823240915934244,0.0,0,28,9,0.2202398681640625,1665136256,BODY
The tester should recall Agile software development approaches.,1.0,0,0.1772364044189453,0.031746031746031744,0,63,9,0.2049388122558594,1665136256,BODY
The tester should be able to write testable user stories in collaboration with developers and,1.0,0,0.1772364044189453,0.010752688172043012,0,93,9,0.18963775634765626,1665136256,BODY
business representatives.,1.0,0,0.17823240915934244,0.0,0,25,9,0.17538246154785156,1665136256,BODY
The tester should understand how retrospectives can be used as a mechanism for process,1.0,0,0.1772364044189453,0.011627906976744186,0,86,9,0.16008140563964843,1665136256,BODY
improvement in Agile projects.,1.0,0,0.17823240915934244,0.03333333333333333,0,30,9,0.14582618713378906,1665136256,BODY
The tester should understand the use and purpose of continuous integration.,1.0,0,0.1772364044189453,0.013333333333333334,0,75,9,0.13052513122558593,1665136256,BODY
"The tester should know the differences between iteration and release planning, and how a tester",1.0,0,0.1772364044189453,0.010526315789473684,0,95,9,0.11522407531738281,1665136256,BODY
adds value in each of these activities.,1.0,0,0.17823240915934244,0.0,0,39,9,0.10096885681152344,1665136256,BODY
"Version 2014 Page 10 of 12 May 31, 2014",1.0,0,0.12763559977213543,0.07692307692307693,0,39,9,0.07714988708496094,1122508029,BODY
© International Software Testing Qualifications Board,0.6024096362469775,0,0.12763999938964843,0.09433962264150944,0,53,9,0.05985748291015625,1665136256,BODY
International,1.0,0,0.7465166727701823,0.07692307692307693,0,13,10,0.9267274332046509,1665136256,BODY
Overview,1.204819272493955,0,0.12404000600179037,0.125,0,8,10,0.9199649953842163,1665136256,BODY
Software Testing,1.0,0,0.7299166870117187,0.125,0,16,10,0.9123274850845337,1665136256,BODY
Foundation Level Extension –Agile Tester,1.0,0,0.12404000600179037,0.125,0,40,10,0.9019774436950684,1665136256,BODY
Qualifications Board,1.0,0,0.7179166666666666,0.1,0,20,10,0.8979274559020997,1665136256,BODY
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",1.0,0,0.11824000040690104,0.0958904109589041,0,73,10,0.8389524650573731,1665136256,BODY
The tester should be able to describe the differences between testing activities in Agile projects,1.0,0,0.1772364044189453,0.02040816326530612,0,98,10,0.8236514091491699,1665136256,BODY
and non-Agile projects.,1.0,0,0.17823240915934244,0.043478260869565216,0,23,10,0.8092467308044433,1665136256,BODY
The tester should be able to describe how development and testing activities are integrated in,1.0,0,0.1772364044189453,0.010638297872340425,0,94,10,0.7940950584411621,1665136256,BODY
Agile projects.,1.0,0,0.17823240915934244,0.06666666666666667,0,15,10,0.7796903800964355,1665136256,BODY
The tester should be able to describe the role of independent testing in Agile projects.,1.0,0,0.1772364044189453,0.022727272727272728,0,88,10,0.7643893241882325,1665136256,BODY
The tester should be able to describe the tools and techniques used to communicate the status of,1.0,0,0.1772364044189453,0.010416666666666666,0,96,10,0.7492376518249512,1665136256,BODY
"testing in an Agile project, including test progress and product quality.",1.0,0,0.17823240915934244,0.0136986301369863,0,73,10,0.7348329734802246,1665136256,BODY
The tester should be able to describe the process of evolving tests across multiple iterations and,1.0,0,0.1772364044189453,0.01020408163265306,0,98,10,0.7196813011169434,1665136256,BODY
explain why test automation is important to manage regression risk in Agile projects.,1.0,0,0.17823240915934244,0.011764705882352941,0,85,10,0.7052766227722168,1665136256,BODY
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",1.0,0,0.1772364044189453,0.020202020202020204,0,99,10,0.6899382591247558,1665136256,BODY
The tester should be able to understand the role of a tester within an Agile team.,1.0,0,0.1772364044189453,0.024390243902439025,0,82,10,0.6747865867614746,1665136256,BODY
"Chapter 3: Agile Testing Methods, Techniques, and Tools",1.0,0,0.11824000040690104,0.10909090909090909,0,55,10,0.6461391448974609,1665136256,BODY
"The tester should be able to recall the concepts of test-driven development, acceptance test-",1.0,0,0.1772364044189453,0.010752688172043012,0,93,10,0.6308380889892579,1665136256,BODY
"driven development, and behavior-driven development.",1.0,0,0.17823240915934244,0.0,0,52,10,0.6164334487915039,1665136256,BODY
The tester should be able to recall the concepts of the test pyramid.,1.0,0,0.1772364044189453,0.014492753623188406,0,69,10,0.6011323928833008,1665136256,BODY
The tester should be able to summarize the testing quadrants and their relationships with testing,1.0,0,0.1772364044189453,0.010309278350515464,0,97,10,0.5859807586669922,1665136256,BODY
levels and testing types.,1.0,0,0.17823240915934244,0.0,0,25,10,0.5717255020141602,1665136256,BODY
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",1.0,0,0.1772364044189453,0.033707865168539325,0,89,10,0.556424446105957,1665136256,BODY
The tester should be able to assess quality risks within an Agile project.,1.0,0,0.1772364044189453,0.02702702702702703,0,74,10,0.5411233901977539,1665136256,BODY
The tester should be able to estimate testing effort based on iteration content and quality risks.,1.0,0,0.1772364044189453,0.01020408163265306,0,98,10,0.5259717559814453,1665136256,BODY
The tester should be able to interpret relevant information to support testing activities.,1.0,0,0.1772364044189453,0.011111111111111112,0,90,10,0.5106707000732422,1665136256,BODY
The tester should be able to explain to business stakeholders how to define testable acceptance,1.0,0,0.1772364044189453,0.010526315789473684,0,95,10,0.4955190658569336,1665136256,BODY
criteria.,1.0,0,0.17823240915934244,0.0,0,9,10,0.48123889923095703,1665136256,BODY
"Given a user story, the tester should be able to write acceptance test-driven development test",1.0,0,0.1772364044189453,0.010638297872340425,0,94,10,0.4659378433227539,1665136256,BODY
cases.,1.0,0,0.17823240915934244,0.0,0,6,10,0.451533203125,1665136256,BODY
"For both functional and non-functional behavior, the tester should be able to write test cases using",1.0,0,0.1772364044189453,0.01,0,100,10,0.4362321472167969,1665136256,BODY
black box test design techniques based on given user stories.,1.0,0,0.17823240915934244,0.0,0,61,10,0.42197689056396487,1665136256,BODY
The tester should be able to perform exploratory testing to support the testing of an Agile project.,1.0,0,0.1772364044189453,0.02,0,100,10,0.40667583465576174,1665136256,BODY
The tester should be able to recall different tools available to testers according to their purpose,1.0,0,0.1772364044189453,0.010101010101010102,0,99,10,0.39152420043945313,1665136256,BODY
and to activities in Agile projects.,1.0,0,0.17823240915934244,0.027777777777777776,0,36,10,0.37711956024169924,1665136256,BODY
"Version 2014 Page 11 of 12 May 31, 2014",1.0,0,0.12763559977213543,0.07692307692307693,0,39,10,0.07710983276367188,1122508029,BODY
© International Software Testing Qualifications Board,0.6024096362469775,0,0.12763999938964843,0.09433962264150944,0,53,10,0.05985748291015625,1665136256,BODY
International,1.0,0,0.7465166727701823,0.07692307692307693,0,13,11,0.9267274332046509,1665136256,BODY
Overview,1.204819272493955,0,0.12404000600179037,0.125,0,8,11,0.9199649953842163,1665136256,BODY
Software Testing,1.0,0,0.7299166870117187,0.125,0,16,11,0.9123274850845337,1665136256,BODY
Foundation Level Extension –Agile Tester,1.0,0,0.12404000600179037,0.125,0,40,11,0.9019774436950684,1665136256,BODY
Qualifications Board,1.0,0,0.7179166666666666,0.1,0,20,11,0.8979274559020997,1665136256,BODY
4. References,1.6024096362469775,1,0.11824000040690104,0.07692307692307693,0,13,11,0.8121003723144531,1036219642,H1
4.1 Trademarks,1.40963854498791,0,0.11824000040690104,0.07142857142857142,1,14,11,0.754627571105957,1665136256,H2
The following registered trademarks and service marks are used in this document:,1.0,0,0.11824000040690104,0.0125,0,80,11,0.7314024162292481,1665136256,BODY
ISTQB® is a registered trademark of the International Software Testing Qualifications Board,1.0,0,0.11824000040690104,0.10989010989010989,0,91,11,0.6988580894470214,1665136256,BODY
4.2 Documents and Web Sites,1.40963854498791,0,0.11824000040690104,0.1111111111111111,1,27,11,0.6470400619506836,1665136256,H2
Identifier Reference,1.0,1,0.12724000295003254,0.1,0,20,11,0.6238653564453125,3049599779,BODY
[ISTQB-Web] Web site of the International Software Testing Qualifications Board. Refer,1.0,0,0.12724000295003254,0.1511627906976744,0,86,11,0.6056649780273438,1665136256,BODY
